title,vote_average,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Outrageous Fortune,-0.3915112977887991,"Action, Comedy, Mystery",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Bedroom Window,0.056015428584375616,"Crime, Thriller, Mystery",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Deadtime Stories,-1.137389175077423,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Light of Day,-0.5406868732465234,"Music, Drama",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Wanted: Dead or Alive,-0.5406868732465234,"Action, Thriller, Crime, Drama",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Frances,0.7273055181441367,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Plenty,-0.16774793460221143,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dick,-0.31692351005993635,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Iron Giant,1.1002444567884486,"Adventure, Animation, Family, Fantasy, Science Fiction",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
The Sixth Sense,1.1748322445173114,"Mystery, Thriller, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Thomas Crown Affair,0.42895436722868757,"Drama, Crime, Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Thomas Crown Affair,0.5781299426864125,"Romance, Crime, Thriller, Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
The Acid House,0.20519100404210053,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Sebastian Cole,0.27977879177096265,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Illuminata,0.13060321631323774,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stiff Upper Lips,2.8903513622811463,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Yards,-0.0931601468733493,"Drama, Action, Thriller, Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bowfinger,-0.0931601468733493,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokedown Palace,0.056015428584375616,"Drama, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Detroit Rock City,0.42895436722868757,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alice and Martin,-0.0931601468733493,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Better Than Chocolate,0.20519100404210053,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Head On,-0.2423357223310742,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcello Mastroianni: I Remember,-0.46609908551766127,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra,0.42895436722868757,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Never Talk to Strangers,-1.0628013873485602,"Thriller, Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Heaven Can Wait,0.20519100404210053,"Fantasy, Drama, Comedy, Romance",0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
The Raven,0.13060321631323774,"Comedy, Fantasy, Horror",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The Tingler,0.20519100404210053,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Pit and the Pendulum,0.5781299426864125,"Fantasy, Horror, Drama",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
The Tomb of Ligeia,-0.2423357223310742,"Horror, Drama",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
The Masque of the Red Death,0.35436657949982475,"Drama, Horror",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Tales of Terror,0.13060321631323774,"Thriller, Comedy, Horror, Mystery",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Haunted Honeymoon,-0.5406868732465234,"Comedy, Horror, Music",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Cat's Eye,-0.16774793460221143,"Comedy, Thriller, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
And Now for Something Completely Different,0.7273055181441367,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien: Omen II,-0.018572359144487172,"Action, Drama, Horror, Thriller",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Omen III: The Final Conflict,-0.46609908551766127,"Drama, Horror, Thriller",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Airplane!,0.7273055181441367,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airplane II: The Sequel,-0.0931601468733493,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An American Werewolf in Paris,-0.6152746609753862,"Horror, Comedy",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
National Lampoon’s European Vacation,-0.0931601468733493,"Adventure, Comedy, Romance",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
National Lampoon's Vacation,0.7273055181441367,"Comedy, Adventure, Romance",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Funny Farm,-0.0931601468733493,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big,0.5781299426864125,"Fantasy, Drama, Comedy, Romance, Family",0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
Problem Child,-0.46609908551766127,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Problem Child 2,-0.6898624487042483,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Nemo: Adventures In Slumberland,0.7273055181441367,"Adventure, Animation, Family, Fantasy",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Oscar and Lucinda,0.056015428584375616,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Tequila Sunrise,-0.0931601468733493,"Action, Adventure, Crime, Romance, Thriller",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Pelican Brief,0.13060321631323774,"Drama, Mystery, Thriller, Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
A Christmas Story,0.9510688813307244,"Comedy, Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mickey Blue Eyes,-0.6152746609753862,"Comedy, Crime, Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Teaching Mrs. Tingle,-0.6152746609753862,"Comedy, Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Universal Soldier: The Return,-1.4357403259928723,"Action, Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Universal Soldier,-0.2423357223310742,"Thriller, Action, Science Fiction, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Love Stinks,-0.5406868732465234,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Perfect Blue,1.3240078199750365,"Animation, Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
With Friends Like These...,-4.568427410605093,"Horror, Science Fiction",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
In Too Deep,0.13060321631323774,"Drama, Action, Thriller, Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Source,-0.9136258118908354,"Documentary, Foreign",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Bat,-0.16774793460221143,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Iron Eagle,-0.9882135996196981,"Action, Thriller, War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Iron Eagle II,-1.3611525382640102,"Action, Adventure, Drama, Thriller",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Iron Eagle III,-1.8832670523660466,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Iron Eagle IV,-2.181618203281496,"Action, Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Days of the Condor,0.8018933058729996,"Action, Thriller, Mystery",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Male and Female,-0.8390380241619732,"Adventure, Drama",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Man,-0.2423357223310742,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Spiders - The Golden Sea,-0.31692351005993635,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The 13th Warrior,0.20519100404210053,"Adventure, Fantasy, Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Astronaut's Wife,-0.46609908551766127,"Drama, Science Fiction, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Dudley Do-Right,-1.734091476908322,"Comedy, Family, Romance",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Muse,-0.6152746609753862,"Fantasy, Comedy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cabaret Balkan,0.8764810936018617,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Dog Of Flanders,0.20519100404210053,"Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Lost Son,-0.2423357223310742,"Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Lucie Aubrac,-0.16774793460221143,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Very Thought of You,-0.8390380241619732,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chill Factor,-0.6152746609753862,"Action, Comedy, Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Outside Providence,-0.3915112977887991,"Romance, Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bedrooms and Hallways,-0.16774793460221143,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
I Woke Up Early The Day I Died,-1.0628013873485602,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Beyrouth,1.9952979095347982,"Romance, Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Stigmata,-0.0931601468733493,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Stir of Echoes,0.27977879177096265,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Best Laid Plans,-0.0931601468733493,"Drama, Thriller, Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Black Cat, White Cat",1.1748322445173114,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Minus Man,0.20519100404210053,"Drama, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Whiteboyz,-0.9882135996196981,"Comedy, Drama, Music",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Adventures of Milo and Otis,0.42895436722868757,"Adventure, Drama, Family",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Only Angels Have Wings,0.6527177304152746,"Action, Adventure, Drama, Romance",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Othello,0.27977879177096265,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Queens Logic,-0.31692351005993635,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Access,-0.46609908551766127,"Drama, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
A Soldier's Story,0.056015428584375616,"Drama, Mystery, War",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Alice Sweet Alice,0.20519100404210053,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Don't Look in the Basement,-0.6898624487042483,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Nightmares,-0.5406868732465234,"Science Fiction, Horror",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
I Saw What You Did,-0.2423357223310742,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Yellow Submarine,0.7273055181441367,"Animation, Fantasy, Music",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
American Beauty,1.3240078199750365,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop Making Sense,1.9207101218059348,"Documentary, Music",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Blue Streak,-0.018572359144487172,"Action, Comedy, Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For Love of the Game,0.13060321631323774,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Caligula,-0.6152746609753862,"Drama, History, Romance",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
A Hard Day's Night,0.8764810936018617,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Splendor,-0.46609908551766127,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar Town,-0.46609908551766127,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Buddy Holly Story,1.0256566690595865,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fright Night,0.5781299426864125,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fright Night Part 2,0.20519100404210053,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
La séparation,-0.5406868732465234,"Drama, Foreign",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Barefoot in the Park,0.5781299426864125,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Deliverance,0.8018933058729996,"Drama, Adventure, Thriller",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Excalibur,0.7273055181441367,"Fantasy, Adventure",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lulu on the Bridge,-0.2423357223310742,"Drama, Mystery, Romance, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
The Pajama Game,0.13060321631323774,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sommersby,-0.0931601468733493,"Drama, Thriller, Mystery, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
Thumbelina,-0.018572359144487172,"Animation, Drama, Family, Fantasy",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tommy,0.27977879177096265,"Drama, Music",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Hell Night,-0.3915112977887991,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Armour of God II: Operation Condor,0.6527177304152746,"Action, Adventure, Crime, Thriller",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Armour of God,0.5035421549575497,"Adventure, Action, Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Jeopardy,0.056015428584375616,"Crime, Drama, Mystery, Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Jakob the Liar,-0.018572359144487172,"Comedy, Drama, History",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Mumford,0.13060321631323774,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dog Park,-0.2423357223310742,"Romance, Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Guinevere,-0.16774793460221143,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Adventures of Elmo in Grouchland,0.13060321631323774,Family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Simon Sez,-1.8832670523660466,"Action, Comedy, Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Drive Me Crazy,-0.2423357223310742,"Drama, Comedy, Romance, Family",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mystery, Alaska",-0.0931601468733493,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Kings,0.35436657949982475,"Action, Adventure, Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Happy, Texas",-0.46609908551766127,"Comedy, Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Rose Hotel,-0.8390380241619732,"Drama, Science Fiction, Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Plunkett & MacLeane,-0.018572359144487172,"Drama, Action, Comedy",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Romance,-4.568427410605093,"Romance, Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Napoleon and Samantha,0.35436657949982475,"Action, Adventure, Drama, Family",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Alvarez Kelly,0.35436657949982475,"Action, War, Western",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
And the Ship Sails On,0.6527177304152746,"Comedy, Drama, Foreign, Music",0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
The Dark Half,-0.5406868732465234,"Mystery, Horror",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Gulliver's Travels,0.13060321631323774,"Action, Adventure, Animation, Family",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monkey Shines,0.056015428584375616,"Thriller, Drama, Horror, Science Fiction",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
Phantasm,0.27977879177096265,"Horror, Science Fiction",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Psycho II,-0.0931601468733493,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Psycho III,-0.5406868732465234,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Rain,-0.764450236433111,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanjuro,1.2494200322461735,"Drama, Action, Comedy",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Random Hearts,-0.6152746609753862,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Superstar,-0.8390380241619732,"Comedy, Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Boys Don't Cry,0.8018933058729996,"Crime, Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Five Wives, Three Secretaries and Me",-4.568427410605093,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'ennui,-0.018572359144487172,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Grandfather,0.42895436722868757,"Drama, Foreign",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
The Limey,0.35436657949982475,"Action, Crime, Drama, Mystery, Thriller",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Mating Habits of the Earthbound Human,0.20519100404210053,"Comedy, Romance, Science Fiction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Molly,-0.46609908551766127,"Drama, Comedy, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Risky Business,0.20519100404210053,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Total Recall,0.7273055181441367,"Action, Adventure, Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Body Heat,0.7273055181441367,"Drama, Thriller, Crime, Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Ferris Bueller's Day Off,1.0256566690595865,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Year of Living Dangerously,0.5035421549575497,"War, Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Children of Paradise,1.3240078199750365,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
High Plains Drifter,0.9510688813307244,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hang 'em High,0.42895436722868757,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Citizen's Band,-1.0628013873485602,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drunken Master,0.8018933058729996,"Action, Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Conformist,1.1002444567884486,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hairspray,0.35436657949982475,"Comedy, Family, Music",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Brief Encounter,1.1002444567884486,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Razor's Edge,0.5781299426864125,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,0.7273055181441367,"Drama, History",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Return with Honor,-1.5849159014505971,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time of the Gypsies,0.8018933058729996,"Drama, Comedy, Crime, Fantasy",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Days of Heaven,1.1002444567884486,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Fire Within,0.9510688813307244,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lady Eve,1.0256566690595865,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sullivan's Travels,1.3985956077038986,"Adventure, Comedy, Drama, Romance",0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Palm Beach Story,0.8764810936018617,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Man Facing Southeast,0.7273055181441367,"Mystery, Science Fiction, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Niagara,0.42895436722868757,"Crime, Drama, Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gilda,1.1002444567884486,"Drama, Romance, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
South Pacific,0.13060321631323774,"Music, Romance, War",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Flashdance,-0.018572359144487172,"Drama, Music, Romance",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Indochine,0.8018933058729996,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Dirty Dozen,1.0256566690595865,"Action, Adventure, War",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mike's Murder,-0.46609908551766127,"Drama, Mystery, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Help!,0.27977879177096265,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goldfinger,0.8018933058729996,"Adventure, Action, Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
From Russia with Love,0.5781299426864125,"Action, Thriller, Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dr. No,0.5781299426864125,"Adventure, Action, Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Blue Lagoon,-0.2423357223310742,"Romance, Adventure, Drama",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
A Fistful of Dollars,1.1002444567884486,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hard Eight,0.5035421549575497,"Drama, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Home Alone 2: Lost in New York,0.13060321631323774,"Comedy, Family, Adventure, Crime",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Penitentiary,-0.9136258118908354,"Action, Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Penitentiary II,-2.330793778739221,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Someone to Watch Over Me,-0.2423357223310742,"Crime, Drama, Romance, Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Sparrows,1.3985956077038986,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
